812106	operator oxizi de plumb
812107	dezbatator lingouri
812108	metalurgist pulberi din oxid de fier
812109	curatitor lingouri
812110	preparator la concentratele miniere
812111	topitor la concentrate miniere
812112	rafinator metale neferoase
812113	electrometalurgist
812114	conditioner-finisor
812115	turnator fonta
812116	granulator zgura
812117	epurator gaze
812118	masinist suflante
812119	pregatitor de sarje
812120	dozator la producerea aglomeratului
812121	aglomeratorist
812122	masinist exhaustor
812123	operator separare magnetica
812124	laminator semifabricate, profiluri tabla si
812125	laminator, presator tevi plumb
812126	topitor, turnator metale pretioase
812127	laminator sarma
812128	laminator tabla subtire
812129	laminator de bandaje si discuri
812130	laminator de teVi
812131	laminator pe laminoare continue
812132	laminator de benzi la rece
812133	presator de tevi la cald si profiluri prin
812134	alimentator-incalzitor de materiale
812135	operator la cuptoare si instalatii pentru
812136	laminator
812137	termist-tratamentist de produse brute
812138	termist tratamentist de piese semifabricate
812139	calitor prin inductie sau cu flacara
812140	calitor scule
812141	termist-tratamentist
812142	operator la instalatii de tratament termic cu
812143	operator la pregatirea sarjelor pentru
812144	finisor laminate si trefilate
812145	decapator
812146	regulator tevi
812147	trefilator, tragator
812201	galvanizator
812202	metalizator prin pulverizare
812203	metalizator prin cufundare in metal topit
812204	confectioner protectii si obiecte anticorozive
812205	emailator
812206	operator la confectionarea materialelor
812207	matisor cabluri
812208	metalizator-termist
812209	arzator email
812210	emailator insigne si decoratii
812211	emailator firme si decoruri
812212	emailator prin pudrare
812213	emailator prin pulverizare
812214	preparator email
812215	emailator prin imersiune
812216	acoperitor metale
812217	poleitor filiere
812218	protejator conductori cabluri si condensatori
812219	confectioner izolatii la conductori electrici
812220	confectioner mantale de plumb prin presare
812221	confectioner toroane si cablaje la conductori
812222	pregatitor seturi de cabluri electrice pentru
812223	preparator electrolit si amestec depolarizator
812224	confectioner si legator depolarizator
812225	asamblator elemente si baterii galvanice
812226	confectioner de elemente galvanice
812227	confectioner celule de electroliza
813101	operator la masini de macinare fina (produse
813102	operator la masini de fragmentare (produse
813103	operator la masini de amestecare (produse
813104	operator la instalatii de ardere
813105	uscator in industria chimica
813106	preparator in industria chimica
813107	sinterizator
813108	operator la fabricarea sticlei
813109	impaslitor panza sticla
813110	filator fibre sticla
813111	preparator amestec si topitor sticla
813112	operator poliesteri armati cu fibra de sticla
813113	extractorist in chimie
813114	fermentator in chimie
813115	concentrator-purificator in chimie
813116	extractorist uleiuri volatile naturale si
813117	operator chimist la producerea compusilor
813118	distilator in industria chimica
813119	operator chimist la producerea diverselor
813120	operator chimist la fabricarea lacurilor
813121	operator chimist la fabricarea colorantilor
813122	operator la obtinerea produselor din spume
813123	operator chimist la producerea compusilor
813124	operator lacuri electroizolante
813125	preparator lacuri, vopsele, paste de fludor
813126	operator chimist la chimizarea gazelor de
813127	operator cracare, deformare si fabricare
813128	operator chimist la fabricarea altor produse
813129	operator chimist la chimizarea gazului de
813130	producator de fire si fibre sintetice
813131	operator la fabricarea pieii sintetice
813132	preparator ferodouri
813133	finisor universal ferodouri
813134	operator la fabricarea glicerinei si acizilor
813135	operator la fabricarea sapunurilor
813136	operator la produse odorante sintetice
813137	operator la fabricarea detergentilor
813138	operator chimist la produsele farmaceutice si
813139	preparator benzi cauciucate si compozitii
813140	preparator prafuri de spalat si curatat
813141	preparator la prepararea produselor
813142	preparator ser vaccin
813143	conditioner finisor produse explozive
813144	confectioner fitile
813145	confectioner produse pirotehnice
813146	nitrator
813147	pregatitor la produse explozive
813148	preparator la produse explozive
813149	confectioner cartuse de vanatoare
813150	operator la tragere si munitie
813151	operator la pregatirea, conservarea si
813152	pregatitor, completator de echipamente
813153	delaborator munitie
813154	operator la producerea sodei si produselor
813155	operator la fabricarea altor produse chimice
813201	fotoceramist
813202	fotocopist
813203	fotopoligraf
813204	fotoreproducator
813205	montator filme
813206	retusor clisee
813207	pregatitor hartie fotosensibila
813208	operator la fabricarea filmelor fotografice
814101	preparator la confectionarea produselor
814102	pregnator prize tehnice si banda izolatoare
814103	confectioner de produse industriale din
814104	vulcanizator de produse industriale din
814105	finisor-reparator de produse industriale din
814106	operator la prelucrarea cauciucului
814107	confectioner garnituri de etansare din
814108	finisor incaltaminte si articole tehnice din
814109	calandror la finisarea cauciucului
814110	pregatitor regenerare cauciuc
814111	devulcanizator regenerare cauciuc
814112	rafinator regenerare cauciuc
814113	dozator prelucrare cauciuc
814114	impregnator produse din cauciuc
814115	profilator produse din cauciuc
814116	stantator piese pentru incaltaminte din piele
814117	cusator piese la incaltaminte din cauciuc
814118	vulcanizator piese din cauciuc la prese
814119	vulcanizator la autoclava
814120	preparator cauciuc electroizolant
814121	valtar cauciuc electroizolant
814122	masinist la confectionarea materialelor
814123	masinist la confectionarea materialelor
814124	masinist la confectionarea foliilor de cauciuc
814125	presator-formator materiale stratificate
814126	conditioner-finisor produse din cauciuc
814127	croitor pentru incaltaminte si articole tehnice
814128	pregatitor pentru incaltaminte si articole
814129	preparator placi de etansare comprimate
814130	operator fabricarea si prelucrarea polimerilor
814131	vulcanizator anvelope
814201	preparator mase plastice
814202	valtar calandru mase plastice
814203	operator la prelucrarea maselor plastice
814204	presator mase plastice
814205	finisor-asamblator obiecte din mase plastice
814206	creator, modelier mase plastice
814207	operator la confectionarea discurilor
814208	operator sudare tevi si fitinguri din
814209	operator mase plastice
814210	operator masini de termoformatare
814301	cartonagist
814302	operator la masina de laminat
815101	decapsulator
815102	decuscutor
815103	topitor in si canepa
815104	melitator in si canepa
815105	innobilator in si canepa
815106	scuturator in si canepa
815107	lucrator in bataje (batator)
815108	destramator
815109	carbonizator textile
815110	scuturator
815111	pregatitor amestecuri in filaturi
815112	cardator
815113	laminator benzi din fibre
815114	pieptanator
815115	zdrobitor si uleiator textile
815116	operator masini puitoare
815117	formator manusi fibre liberiene
815118	montator la lipit ace
815119	curatitor-slefuitor garnituri carde
815120	cilindror in filaturi
815121	disponent in filaturi
815122	pregatitor gogosi de matase (fierbator)
815123	prelucrator fire de matase din gogosi (filator)
815124	innodator fire de matase naturala
815125	finisor fire de matase naturala
815126	prelucrator deseuri gogosi de matase
815201	operator la masini de tricotat rectilinia
815202	operator la deservirea razboaielor de tesut
815203	snuruitor Jaqard
815204	operator la masini de tricotat circular
815205	operator sculuitor
815206	operator canelator
815207	operator la masini de urzit
815208	operator incheietor fire
815209	operator navaditor, lipitor, innodator fire
815210	operator bobinator-dubiator
815211	operator batirator fire
815212	operator rasucitor fire
815213	paslitor
815214	confectioner polizoare din pasla
815301	operator confectioner industrial
815302	operator confectii imbracaminte din piele si
815303	operator la confectionarea industriala a
815304	operator la confectionarea industriala a
815305	incadrator confectii
815306	rihtuitor confectii
815307	pregatitor-lansator confectii
815308	spanuitor confectii
815309	taietor confectii
815401	operator gazator textile
815402	operator descleietor textile
815403	operator degamator textile
815404	operator spalator textile
815405	operator albitor textile
815406	operator fierbator textile
815407	operator mercerizator textile
815408	operator pregatitor chimicale in industria
815409	operator vopsitor textile
815410	operator imprimeur textile
815411	confectioner sabloane si cilindri de imprimat
815412	operator apretor textile
815413	operator calandor-govrator textile
815414	operator impregnator textile
815415	operator decator
815416	operator presator tesaturi textile (storcator
815417	operator fixator textile
815418	operator piuar
815419	operator scamosetor
815420	operator tunsator textile
815421	operator curatitor chimic
815422	operator metrar-volator-dublator textile
815423	operator taietor textile
815424	operator uscator textile
815425	operator ingreunator matase naturala
815426	naphtolator la imprimerie
815427	vaporizator la imprimerie
815428	confectioner sabloane la imprimerie
815429	presator axe la cilindrul de imprimat
815430	operator universal
815501	operator cenuseritor
815502	operator tabacitor mineral argasitor
815503	operator tabacitor vegetal
815504	operator finisor mineral
815505	operator finisor vegetal
815506	operator argasitor
815507	operator sortator in industria pielariei
815508	vopsitor imbracaminte din blana
815601	operator la prepararea talpii de incaltaminte
815602	operator la confectionarea industriala a
815603	croitor-stantator piese incaltaminte
815604	pregatitor piese incaltaminte
815605	cusator piese din piele si inlocuitori
815606	tragator fete pe calapod
815607	taipuitor industrial
815608	finisor incaltaminte
815901	operator la confectionarea industriala a
815902	croitor confectii industriale din blana
815903	operatoria confectionarea industriala a
815904	cusator confectii industriale din blana
815905	pregatitor confectii industriale din blana
815906	finisor confectii industriale din blana
815907	operator textile netesute
816001	operator la prepararea conservelor din came
816002	operator la valorificarea subproduselor de
816003	tripier
816004	preparator peste, raci, broaste in cherhanale
816005	preparator faina din peste
816006	topitor grasimi
816007	operator la fabricarea mezelurilor
816008	colector si sortator par
816009	preparator ulei de copite
816010	colector si preparator faina, sange, came
816011	curatitor piei
816012	valorificator glande
816013	preparator pepsina, cheag
816014	matar
816015	operator la prepararea branzeturilor
816016	operator la prepararea produselor lactate
816017	operator centru de racire lapte
816018	operator la fabricarea untului
816019	preparator conserve lapte si lactoza
816020	morar
816021	operatoria fabricarea nutreturilor combinate
816022	preparator boia de ardei
816023	preparator mustar
816024	preparator extracte, arome si esente
816025	decorticator crupe
816026	operator la prepararea produselor zaharoase
816027	operator la fabricarea produselor fainoase
816028	preparator inghetata
816029	operator la fabricarea biscuitilor
816030	preparator napolitane
816031	operator la fabricarea uleiurilor vegetale
816032	operator la fabricarea conservelor din
816033	operator la fabricarea zaharului
816034	conditioner miere
816035	preparator de produse apicole
816036	preparator surogate cafea
816037	operator la conditionarea si prelucrarea
816038	operator la fermentarea tutunului si
816039	preparator halva
816040	operator la prepararea bauturilor alcoolice si
816041	operator la fabricarea berii
816042	operator la fabricarea maltului
816043	operator la fabricarea spirtului si drojdiei de
816044	vinificator-pivnicer
816045	fermentator otet
816046	operator la fabricarea glucozei
816047	preparator bauturi racoritoare
816048	preparator rachiuri industriale si lichioruri
816049	distilator rachiuri naturale
816050	operator la fabricarea amidonului si dextrinei
816051	preparator coniac
816052	preparator vermut
816053	preparator sampanie
816054	operator prelucrare cafea
816055	operator macinare cafea
817101	pregatitor lemn, stuf, paie
817102	preparator pasta
817103	fierbator-spalator celuloza, hartie
817104	albitor pasta hartie
817105	confectioner tambur filigranare
817106	masinist la deshidratare pasta hartie
817107	finisor hartie, carton, mucava
817108	confectioner produse igienico-sanitare
817201	confectioner rondele din pluta
817202	confectioner bastoane din pluta
817203	confectioner colaci si centuri de salvare
817204	masinist la masina de taiat straifuri si dopuri
817205	masinist la masina de zdrobit si macinat pluta
817206	confectioner placi izolatoare
817207	aburitor pluta
817208	pregatitor lemn aschietor
817209	pregatitor aschii
817210	incleietor placi aglomerate
817211	formator presator placi brute
817212	formator finisor placi
817213	tocatorist-defibratorist
817214	filtrator-deshidratorist
817215	presator PFL
817216	tratamentist PFL
817217	formator PFL
817218	impregnator la innobilare PFL
817219	fasonator-sortator filme
817220	presator la innobilare PFL
817221	formator la innobilare PFL
817222	finisor la innobilare PFL
817223	pregatitor PFL si hartie pentru filme
817224	gaterist la taiat busteni
817225	taietor la ferastrau panglica
817226	fasonator cherestea
817227	desenator-insemnator cherestea
817228	decupator furnire
817229	derulatorist
817230	fasonator-uscator furnire
817231	frezor-imbinator furnire tehnice
817232	presator produse stratificate
817233	formator slefuitor produse stratificate
817234	preparator PPF
817235	miezuitor panele si placi celulare
817236	operator la recoltarea si toaletarea arborilor
818101	topitor sticla
818102	prelucrator de topituri la semiautomate
818103	prelucrator de topituri la instalatii de tras tevi
818104	prelucrator de tuburi si baghete
818105	cuptorar recoacere sticla
818106	confectioner termosuri
818107	taietor produse din sticla
818108	slefuitor produse din sticla
818109	arzator produse din sticla
818110	sablator produse din sticla
818111	argintar produse din sticla
818112	operator la instalatii automate pentru
818113	operator la instalatii automate pentru
818114	operator la prelucrarea tuburilor din sticla
818115	operator la masini de inscriptionat
818116	prelucrator fire si tesaturi din fire de sticla
818117	operator la instalatii de tras si laminat geam
818118	turnator geam
818119	preparator vata de sticla
818120	taietor geam
818121	slefuitor/sablator geam
818122	secu rizator geam
818123	pregatitor de materii prime pentru
818124	strungar produse ceramice
818125	cuptorar ceramica fina si decor
818126	arzator produse ceramice
818127	operator la fabricarea produselor refractare
818128	operator la fabricarea produselor abrazive
818129	operator la fabricarea produselor din
818130	operator abrazive pe suporti
818131	finisor produse abrazive
818132	granulator/sortator abrazive
818133	cuptorar produse abrazive
818134	preparator-presator- abrazive
818135	cuptorar produse refractare
818137	preparator-presator produse din carbune
818138	cuptorar produse din carbune
818139	finisor produse din carbune
818140	prelucrator produse ceramice prin extrudare
818141	discuitor de produse ceramice la masini
818142	prelucrator produse ceramice prin injectare
818143	armator de izolatori electrici (prelucrator
818201	fochist locomotiva cu abur
818202	fochist la masini cu abur
818203	masinist la instalatii pentru incalzit tren
818204	fochist pentru cazane de abur si de apa
818205	ajutor fochist
818206	fochist pentru cazane mici de abur
818207	fochist la cazane de apa calda si cazane de
818208	fochist pentru cazane conduse de calculator
818301	masinist la masini de ambalat
818302	operator la masina de etichetat
818303	operator masini insacuire pentru fabrica de
818304	operator masini paletizate si infoliere pentru
818305	operator umplere recipiente GPL
818306	imbuteliator fluide sub presiune
818307	operator platforma logistica
818308	Operator umplere recipiente gaze naturale
818309	Operator umplere recipiente hidrogen
818901	operator la roboti industriali
818902	operator la tratarea si epurarea apelor uzate
818903	operator instalatie de sortare si reciclare
818904	operator generatoare terestre sonice si cu
818905	operator punct de lansare
818906	pompagiu
818907	compresorist
818908	operator montaj linii automate
818909	operator biotehnolog protectia mediului
821101	lacatus montator pentru utilaje industriale
821102	pregatitor si montator utilaje tehnologice
821103	montator subansamble
821104	montator aparate aer conditionat
821105	operator calitate flux
821106	operator fabricatie lux
821201	lacatus-montator masini electrice rotative
821202	confectioner protectie dielectrica pentru
821203	morar la prepararea materialelor pentru
821204	confectioner gratare si accesorii pentru
821205	confectioner placi pentru acumulatori
821206	preparator lesie pentru acumulatori
821207	montator acumulatori
821208	confectioner cabluri si arbori de cabluri
821209	montator-reglor, depanator aparate
821210	confectioner tuburi cinescop
821211	montator-reglor, depanator de instalatii de
821212	montator-reglor, depanator de aparate radio
821213	confectioner piese radio si semiconductori
821214	confectioner circuite integrate
821215	confectioner scala radio
821216	confectioner circuite imprimate
821217	montator, reglor, testolr tehnica de calcul
821218	confectioner lampi fluorescente
821219	confectioner lampi cu vapori de mercur
821220	confectioner lampi cu vapori de sodiu
821221	confectioner becuri
821222	montator electromecanic
821223	montator, reglor si depanator de aparate si
821901	asamblor biciclete
821902	asamblor jucarii
821903	asamblor articole de sport
821904	operator la fabricarea fermoarelor
821905	confectioner de bete, lansete, manere si
821906	confectioner-asamblor articole din lemn
821907	confectioner-asamblor articole din carton
821908	confectioner-asamblor articole din textile
821909	montor articole din piele
831101	mecanic locomotiva si automotor
831102	mecanic ajutor locomotiva si automotor
831103	conducator autodrezina
831104	mecanic conducator vagon motor de
831105	mecanic locomotiva si rama electrica metrou
831106	mecanic ajutor locomotiva si rama electrica
831201	franar
831202	manevrant vagoane
831203	sef manevra
831204	acar
831205	sef tren
831206	paznic bariera
831207	revizor ace
832101	conducator de motocicleta
832102	conducator de motoscuter
832201	sofer de autoturisme si camionete
832202	sofer autosanitara
832203	sofer autoambulanta
832204	pilot incercare auto
833101	conducator auto transport rutier de
833102	conducator troleibuz
833103	conducator tramvai (vatman)
833201	conducator auto transport rutier de marfuri
833202	sofer transport valori bancare
833203	lucrator operativ pentru autocontainere
833204	conducator autospeciala
833205	camionagiu
834101	tractorist
834102	combiner agricol
834103	motorist la motoagregate si masini in
834104	mecanic de exploatare in cultura mare
834105	mecanic de exploatare in zootehnie
834106	operator la colectatul si manipulatul lemnului
834201	masinist la masini pentru terasamente
834202	masinist la instalatiile de preparat si turnat
834203	masinist la masini cale mecanizare usoara si
834204	operator la utilaje de foraj dirijat
834205	operator la utilaje de reabilitari conducte
834206	operator la utilaje pentru subtraversari
834301	macaragiu
834302	masinist pod rulant
834303	funicularist
834304	macaragiu macarale plutitoare
834305	sofer automacaragiu
834306	supraveghetor statie senal navigabil
834307	funicularist, funiculare pasagere
834308	mecanizator (muncitor portuar)
834309	liftier
834310	docher
834311	sef echipa docheri
834312	docher instalatii de incarcare/descarcare la
834313	d ocher-amarator
834314	docher-mecanizator
834315	macaragiu portuar
834316	operator la platforme pentru lucru la inaltime
834401	masinist la masini mobile pentru transporturi
834402	masinist la alte masini fixe de transport pe
834403	stivuitorist
834404	tractorist portuar
834405	conducator autotrailer
834406	conducator autoincarcator portuar
834407	stivuitorist portuar
835001	marinar, pilot naval, barjist
835002	observator far maritim si statie semnal de
835003	marinar legator
835004	conducator ambarcatiuni agrement pe ape
835005	pontonier feribot
835006	servator far maritim si statie semnal de ceata
835007	conducator de salupa maritima/fluviala
835008	timonier maritim/fluvial
835009	motopompist
911101	menajera
911201	femeie de serviciu
911202	ingrijitor spatii hoteliere
911203	lucrator room-service hotel
912101	calcatoreasa lenjerie
912102	curatatoreasa lenjerie
912103	spalatoreasa lenjerie
912104	spalator covoare innodate
912201	spalator vehicule
912301	spalator vitrine si geamuri
921201	ingrijitor animale
921301	muncitor manipulare si pregatire furaje
921302	muncitor necalificat in agricultura
921303	vacar
921501	ingrijitor pomi
921502	muncitor necalificat in silvicultura
921503	taietor manual lemn de foc
921601	muncitor necalificat in pescuit si vanatoare
921602	muncitor piscicol
931101	muncitor necalificat in mine si cariere
931102	impingator vagoneti
931201	lucrator la amenajarea terenurilor sportive
931202	ingrijitor spatii verzi
931203	muncitor necalificat la intretinerea de
931204	sapator manual
931301	muncitor necalificat la demolarea cladirilor
931302	muncitor necalificat la spargerea si taierea
932101	ambalator manual
932901	modificata si mutata prin Ordin
932902	marcator piese
932903	muncitor necalificat la ambalarea produselor
932904	muncitor necalificat la ambalarea produselor
932905	muncitor necalificat in industria confectiilor
932906	muncitor necalificat la asamblarea, montarea
932907	lucrator sortator deseuri reciclabile
932908	imbuteliator gaz petrol lichefiat
932909	muncitor in activitatea de gospodarire a
932910	umplutor sifoane
932911	muncitor necalificat in metalurgie
932912	modificata si mutata prin Ordin
933101	caraus
933301	incarcator-descarcator
933302	legator de sarcina
933303	manipulant marfuri
933304	operator transport si distribuire butelii de
933305	muncitor spalare si curatare cisterne
933306	muncitor in serviciile de trafic aerian
941101	ajutor bucatar
941201	lucrator bucatarie (spalator vase mari)
951001	lustragiu
951002	spalator geamuri si parbrize
952001	vanzator ambulant de produse nealimentare
952002	vanzator de ziare
961101	lucrator operativ pentru autocompactoare
961301	lucrator pentru salubrizare cai publice
961302	lucrator pentru salubrizare spatii verzi
961303	lucrator pentru salubrizare
961304	lucrator utilaje specializate pentru
962101	curier
962102	hamal
962103	comisioner
962104	distribuitor presa
962201	ingrijitor caini in adaposturi
962202	gropar
962203	incinerator
962204	prinzator caini
962205	operator deratizare, dezinsectie, dezinfectie
962301	cantaragiu
962302	casier incasator
962303	incasator si cititor contoare de energie
962401	vidanjor-curatitor canale
962402	pana in
962901	model (invatamant)
962902	gonaci
962903	garderobier
962904	ucenic
962905	aprod
962906	controlor poarta
962907	paznic
962908	plasator
962909	portar
962910	mutata sub aceeasi denumire prin Ord
962911	supraveghetor noapte (invatamant)
962912	supraveghetor sali spectacole
962913	supraveghetor hotel
